country,year,dim4,tfr_lead18
Andorra,1985,0.8115916984098227,2.9323013738536896
Andorra,1986,0.8026602425730403,2.6979605005538834
Andorra,1987,0.8095408268691227,2.196588296571544
Andorra,1988,0.8090051287683906,3.0665012592617815
Andorra,1989,0.8121598351475467,2.648958126797018
Andorra,1990,0.805293244737321,2.3950387310567103
Andorra,1991,0.8248291814271949,2.419068000664555
Andorra,1992,0.8225945659979328,2.138020147986348
Andorra,1993,0.8594302786315954,2.749687903730675
Andorra,1994,0.8556186113490192,2.619381239740021
Andorra,1995,0.8417980243831474,2.494652766334248
Andorra,1996,0.8285628763980007,2.479136918248883
Andorra,1997,0.8273272124106269,2.226983184451956
Andorra,1998,0.8658912968486908,1.4174630611704204
Andorra,1999,0.8559821586846317,1.765555851962697
Andorra,2000,0.8632657250490925,1.9962919693567136
Andorra,2001,0.8339232144538885,2.102993252971663
Andorra,2002,0.8780376830841612,2.33120317134479
Andorra,2003,0.874982082556278,2.5608575108799694
Andorra,2004,0.8555544612265791,2.2899847058057223
Andorra,2005,0.8691885716349528,2.836763893035973
Angola,1950,0.33988910508096964,4.972735037415416
Angola,1951,0.36866594206881287,5.071252669639394
Angola,1952,0.3623091101685034,5.141961602449818
Angola,1953,0.3840142784027669,5.48240261196004
Angola,1954,0.3801880742241459,5.103474854965666
Angola,1955,0.37363817890080037,5.152178015832744
Angola,1956,0.39775806983351686,4.287489115770552
Angola,1957,0.3827496594161058,4.680098006057428
Angola,1958,0.3931662239886049,5.431599844017286
Angola,1959,0.38089344882329307,4.213045132689104
Angola,1960,0.39094826111983133,5.544673655757936
Angola,1961,0.38410800581456866,5.2410808269171545
Angola,1962,0.4140426400142427,4.563082333620925
Angola,1963,0.38616323849163936,4.688153952071274
Angola,1964,0.420220646654449,5.601996687707694
Angola,1965,0.41028130415969744,5.461923767428114
Angola,1966,0.43537300794955874,4.696345852605005
Angola,1967,0.4337376593588713,4.80892954865233
Angola,1968,0.4544613235422053,4.3731400114325725
Angola,1969,0.44279657894081575,4.757206467562662
Angola,1970,0.41294367777732016,4.599282818366076
Angola,1971,0.44021500977235556,4.685277860690719
Angola,1972,0.4283396626270428,5.520773890286187
Angola,1973,0.44285123197417753,4.663266041769231
Angola,1974,0.4780044904656934,4.0752164134793665
Angola,1975,0.4696144782620401,3.993823214090664
Angola,1976,0.4542875081125431,4.688383054994793
Angola,1977,0.4542901115201167,4.327502272909561
Angola,1978,0.4747162652614454,4.620122052195873
Angola,1979,0.46070889947637805,3.9418815502127207
Angola,1980,0.47362693314249904,4.806638001079317
Angola,1981,0.4931147535552613,3.9838774834772077
Angola,1982,0.5105085838873802,4.334053248232961
Angola,1983,0.5070582215427277,4.197491431272689
Angola,1984,0.4683088505554086,5.254857658414514
Angola,1985,0.5119984850195651,4.376408429162232
Angola,1986,0.5132715809941996,5.090030089655426
Angola,1987,0.5231607378414022,4.47076245456365
Angola,1988,0.5459599630313715,4.69176798303934
Angola,1989,0.4955357256187137,4.316007540785432
Angola,1990,0.5223882017869145,4.387712206397199
Angola,1991,0.5448917003123662,4.613853619684105
Angola,1992,0.517080371674504,4.64541280447378
Angola,1993,0.5677224697002972,4.203857851672319
Angola,1994,0.5558902308514222,3.92247103176545
Angola,1995,0.5678479305682285,3.922835516784607
Angola,1996,0.5513718891182475,4.543889371301208
Angola,1997,0.576931901956657,4.482357943308003
Angola,1998,0.5855443992896396,3.6452409863278383
Angola,1999,0.5778048020051604,3.62817757006734
Angola,2000,0.5826243289233619,3.5354460380449395
Angola,2001,0.5879624796049222,4.209507403712253
Angola,2002,0.5757584545562067,3.564408819899405
Angola,2003,0.5912992499360127,4.185510903582767
Angola,2004,0.5960300915387116,4.04796018501886
Angola,2005,0.6088767498357224,3.5312335466730587
Antigua and Barbuda,1950,0.4673356713366735,5.197625620036722
Antigua and Barbuda,1951,0.47917959547549305,3.9001614565760487
Antigua and Barbuda,1952,0.47991116967584735,5.164594916099728
Antigua and Barbuda,1953,0.4977842687856279,4.517587204227241
Antigua and Barbuda,1954,0.5219245233472946,3.407355903841017
Antigua and Barbuda,1955,0.5287300672116135,4.85794359843129
Antigua and Barbuda,1956,0.5304730195403429,4.5961599687328
Antigua and Barbuda,1957,0.5105369834190137,4.141062468949719
Antigua and Barbuda,1958,0.5024238925883286,3.96943160132651
Antigua and Barbuda,1959,0.5431921602982586,3.4907173399432345
Antigua and Barbuda,1960,0.5405614793669684,5.124965095497976
Antigua and Barbuda,1961,0.5597543102720453,3.6584006874988297
Antigua and Barbuda,1962,0.5685858541917361,3.4696483154656943
Antigua and Barbuda,1963,0.5652937007970142,4.110839514913484
Antigua and Barbuda,1964,0.5797585310270902,3.2536521006582464
Antigua and Barbuda,1965,0.5769061512089501,3.5366847008772093
Antigua and Barbuda,1966,0.5865071672707558,4.284990202804056
Antigua and Barbuda,1967,0.5730526338335807,4.14623983115571
Antigua and Barbuda,1968,0.5859747789071236,3.7266933836144407
Antigua and Barbuda,1969,0.5966476950285666,3.83011324122847
Antigua and Barbuda,1970,0.6110130440651668,3.560720368862955
Antigua and Barbuda,1971,0.5977909853645635,3.7909419141663387
Antigua and Barbuda,1972,0.6164903884446462,3.3996275084322027
Antigua and Barbuda,1973,0.609645651462778,3.5125537303399748
Antigua and Barbuda,1974,0.6168157473784858,3.45918373585529
Antigua and Barbuda,1975,0.6359532589728496,3.302943247810673
Antigua and Barbuda,1976,0.5985327081465934,4.236113807353065
Antigua and Barbuda,1977,0.6138867683819555,4.0370526187454905
Antigua and Barbuda,1978,0.6159939211733964,3.333158479530565
Antigua and Barbuda,1979,0.6081033907787438,3.2717959885604877
Antigua and Barbuda,1980,0.6378031167231609,3.5234234732486116
Antigua and Barbuda,1981,0.6640769713484382,4.312950267932301
Antigua and Barbuda,1982,0.6534098913952396,3.0804599053584383
Antigua and Barbuda,1983,0.6654873597769301,3.3635136671289865
Antigua and Barbuda,1984,0.6836861280429336,3.3610197024872646
Antigua and Barbuda,1985,0.6920808294550097,3.2328135215659577
Antigua and Barbuda,1986,0.6759367505678603,3.1830740346231234
Antigua and Barbuda,1987,0.7020767787316966,3.68919872789853
Antigua and Barbuda,1988,0.6879452126321673,3.4852918935098085
Antigua and Barbuda,1989,0.6787840619196668,3.696711043507631
Antigua and Barbuda,1990,0.6872023880792462,3.544368153889383
Antigua and Barbuda,1991,0.6786755625666642,3.7168955621586557
Antigua and Barbuda,1992,0.6923188901381316,3.9194639429402236
Antigua and Barbuda,1993,0.7050202076626301,3.7438747512944026
Antigua and Barbuda,1994,0.7271862575295723,4.0209624643523805
Antigua and Barbuda,1995,0.7456787010277883,3.465173262646054
Antigua and Barbuda,1996,0.7038619236681888,2.937549480712813
Antigua and Barbuda,1997,0.7352075393895187,3.3746795422168896
Antigua and Barbuda,1998,0.7184205966561432,3.415048268974199
Antigua and Barbuda,1999,0.7458561402823662,3.7498211201668226
Antigua and Barbuda,2000,0.7414697582333659,2.60151582818793
Antigua and Barbuda,2001,0.7206664304267745,3.340240355605276
Antigua and Barbuda,2002,0.7667421525744152,2.573260817798574
Antigua and Barbuda,2003,0.7484242159052779,3.163062443119631
Antigua and Barbuda,2004,0.7541662248433761,2.8346752714779653
Antigua and Barbuda,2005,0.750798036167255,3.1360469669070774
Argentina,1950,0.5088968429919629,3.7513299407087075
Argentina,1951,0.511891308943768,4.6296795414165
Argentina,1952,0.5244751968324474,4.319111926990705
Argentina,1953,0.5144502086104722,4.354547327295505
Argentina,1954,0.5101013458205852,5.1100911611521544
Argentina,1955,0.5097062196428139,4.164395801247715
Argentina,1956,0.5307883150481837,4.338362534071866
Argentina,1957,0.5473285383629328,4.145440820040826
Argentina,1958,0.5563955362953648,4.133324039707327
Argentina,1959,0.5963718720543151,4.727135781436026
Argentina,1960,0.5903663131894978,3.8845219949399725
Argentina,1961,0.5657572127831434,3.7687854038133697
Argentina,1962,0.591770514949991,4.610850212343084
Argentina,1963,0.5867732842507093,3.754101366144331
Argentina,1964,0.5949002912951894,3.18036233975723
Argentina,1965,0.6081965927645822,3.455574272406909
Argentina,1966,0.6209224404094383,3.1772832079925415
Argentina,1967,0.6127335772141514,2.9992304560761296
Argentina,1968,0.6399391622226805,3.4276021768496436
Argentina,1969,0.6129843195153697,3.7007229158214536
Argentina,1970,0.6363150788884333,4.075582249205009
Argentina,1971,0.6812676640600488,3.5945682022883343
Argentina,1972,0.6517085180590497,3.7450775212403835
Argentina,1973,0.6758986187536247,3.0065190761974465
Argentina,1974,0.6617906145860143,3.809784497358045
Argentina,1975,0.6751271387314475,3.939270149594239
Argentina,1976,0.6715425153909648,3.5547498345970765
Argentina,1977,0.675798824210489,3.5417679850295642
Argentina,1978,0.6726059929717652,2.8743861775560253
Argentina,1979,0.6966793258130286,3.6791635038139496
Argentina,1980,0.6833622308154355,4.050502414753806
Argentina,1981,0.712014035334031,3.2942194547300088
Argentina,1982,0.7241895543521725,2.8518253839924
Argentina,1983,0.7192737416798829,3.0556363590448314
Argentina,1984,0.7153335623196474,2.9731496006073117
Argentina,1985,0.7322747450264916,2.9006463260657176
Argentina,1986,0.7266599962354512,3.3425543332137515
Argentina,1987,0.7511353857667562,3.052841088443976
Argentina,1988,0.7154308018025908,3.551416202360368
Argentina,1989,0.7436554750731011,3.1327713770262107
Argentina,1990,0.7246034088322517,2.739847154292657
Argentina,1991,0.737804305134511,2.8120359573327556
Argentina,1992,0.7864417045954109,2.5086591430895573
Argentina,1993,0.7851543084434194,2.668968416098216
Argentina,1994,0.7666665723250501,3.5797887614413977
Argentina,1995,0.7606432034046159,3.679327398459276
Argentina,1996,0.7444247852741483,3.317620372295088
Argentina,1997,0.7864424657558647,2.7856416993545947
Argentina,1998,0.8365937464118036,1.8972604506212836
Argentina,1999,0.8124940651450535,2.6778152260363255
Argentina,2000,0.8032513591886521,2.3202226791466387
Argentina,2001,0.8242863486171033,3.183580851736515
Argentina,2002,0.799552220764916,2.0097336322014554
Argentina,2003,0.8241546262442494,2.6779760528045435
Argentina,2004,0.8357461237810476,2.100179572831046
Argentina,2005,0.8385937089146834,2.435298307770352
Armenia,1950,0.7823987505595608,3.031175297209592
Armenia,1951,0.8270969895855449,2.9202083232589415
Armenia,1952,0.817640149583824,2.534319862108522
Armenia,1953,0.8501842949747789,2.6822261927147677
Armenia,1954,0.803747809465634,2.3692117284338594
Armenia,1955,0.8341759919512877,2.564207230374048
Armenia,1956,0.8267017124674563,2.9144381383129323
Armenia,1957,0.8453997486293559,2.5352031653846034
Armenia,1958,0.8671129134030239,2.0609731386717383
Armenia,1959,0.8661534988104393,2.1681754186024818
Armenia,1960,0.8703462690412492,2.6703326536086327
Armenia,1961,0.8769422362522893,1.7761804822486007
Armenia,1962,0.887455508611225,1.7760151524228114
Armenia,1963,0.8742539689938382,2.4797209954557142
Armenia,1964,0.9048738915310004,1.8817012933650041
Armenia,1965,0.9090197973404623,1.4459648051020377
Armenia,1966,0.9095901309637793,2.5821278415933984
Armenia,1967,0.9168290688454961,1.5449457221377738
Armenia,1968,0.9175305125025618,1.906741027511458
Armenia,1969,0.9481544990862767,1.5609111207950734
Armenia,1970,0.9208109334131532,1.8480550306637564
Armenia,1971,0.9219482180938214,1.6030358745710913
Armenia,1972,0.9196398734048888,2.2659874002193994
Armenia,1973,0.9198010887761777,2.0198364533482
Armenia,1974,0.920916572403157,2.368153808453309
Armenia,1975,0.9305089185595146,1.6660200032108718
Armenia,1976,0.946998541889417,2.6860845105341955
Armenia,1977,0.9572535420975838,0.9866370395381425
Armenia,1978,0.9571508166474862,1.1170667751656178
Armenia,1979,0.9490109996605437,2.5201800490058277
Armenia,1980,0.9780743618123682,1.8342176876080327
Armenia,1981,0.9797089110102812,1.7709630590760985
Armenia,1982,0.9702389322103928,1.8616435040538215
Armenia,1983,0.9668268175574316,1.938019639316782
Armenia,1984,0.9888059290079354,1.7020313510825869
Armenia,1985,0.9873311218627989,1.1961276298044683
Armenia,1986,0.9666956200109945,2.0391377370147556
Armenia,1987,0.9912787260555174,1.8345561265012476
Armenia,1988,1.0000855919840355,2.0961915222289726
Armenia,1989,0.9864927667573868,2.3103833809594247
Armenia,1990,1.0066462221667647,1.6124951151336664
Armenia,1991,0.9857645646115831,1.0987599119915652
Armenia,1992,1.0313966328776725,2.0569771902262715
Armenia,1993,1.0338192654441452,0.9090653810434476
Armenia,1994,1.0150382582677413,1.5675502978979052
Armenia,1995,1.02798422776887,1.2518517391212483
Armenia,1996,0.9900709050347131,1.3979847018453024
Armenia,1997,1.0125432785058068,1.7550693204036352
Armenia,1998,1.029132491078522,1.4489579978814666
Armenia,1999,1.0210902466004923,1.6041717318766175
Armenia,2000,1.0515040837143779,0.890215176178188
Armenia,2001,1.074346728755301,1.0203296705556912
Armenia,2002,1.030320857899687,1.0301009689423792
Armenia,2003,1.0389749656180913,1.2124364149747617
Armenia,2004,1.058619890551204,1.132737423907401
Armenia,2005,1.0827909209528521,1.7922616546863317
Australia,1950,0.6593331646156687,3.358813512837405
Australia,1951,0.6863011609428379,2.4462233796091883
Australia,1952,0.6669998500428924,3.9873121312268385
Australia,1953,0.699996691548659,3.4142656295314047
Australia,1954,0.6857754136164134,3.2597795998638612
Australia,1955,0.6829483781043301,3.151511399847999
Australia,1956,0.7170129081983421,2.7495884370336814
Australia,1957,0.7138919843863863,3.939814738699193
Australia,1958,0.7048905514855007,3.2247821398572123
Australia,1959,0.7395915905362583,2.299106395383447
Australia,1960,0.7148434456555707,3.2799857399294865
Australia,1961,0.7254813121738377,3.5761280351265277
Australia,1962,0.7325062037919612,3.109371447297583
Australia,1963,0.7225841572797157,2.736152466211929
Australia,1964,0.7422928940778507,2.5870901668060386
Australia,1965,0.7305160615273778,2.6844053948020665
Australia,1966,0.7355850229404528,3.6465580655941414
Australia,1967,0.7653945841205173,2.8286137963201203
Australia,1968,0.7324984363828126,2.363653818220303
Australia,1969,0.7150276690226677,3.3018493496065138
Australia,1970,0.7784580259994933,2.8403499333794646
Australia,1971,0.7955732367012086,2.5027473207087843
Australia,1972,0.7542604298680661,2.506736782791722
Australia,1973,0.7342617030638119,2.603422111385818
Australia,1974,0.7616021420057839,3.3210027829657407
Australia,1975,0.7648830237190356,2.9612444195265173
Australia,1976,0.7692176955288424,3.030383354618802
Australia,1977,0.7582303990727026,2.998166644642139
Australia,1978,0.7864649433699284,2.8704149433649384
Australia,1979,0.7884561499865809,2.535520654223215
Australia,1980,0.7609671596355584,2.799409565153999
Australia,1981,0.7966445028082145,3.1524318394113306
Australia,1982,0.8196995842579086,3.122059966107663
Australia,1983,0.7942217096601132,2.1962682662817863
Australia,1984,0.789296394411946,2.636428517871426
Australia,1985,0.7949218493482217,3.029956091860546
Australia,1986,0.8089586762439089,3.373455096122237
Australia,1987,0.7764305824658992,3.5187727219365206
Australia,1988,0.8075008204544225,2.293586314266723
Australia,1989,0.8018063093117573,3.167671104833709
Australia,1990,0.8379934609598315,2.4664257119867656
Australia,1991,0.8102612958306443,3.025601378463469
Australia,1992,0.8404754354374546,2.748741283226498
Australia,1993,0.8014701042847315,2.1378043627990237
Australia,1994,0.8293904584410462,2.715287012861275
Australia,1995,0.8279145770344369,2.9089205830864335
Australia,1996,0.8126168767411254,2.5795165862709637
Australia,1997,0.8308298964708266,2.383463750939871
Australia,1998,0.8488607937587738,1.7417709360359257
Australia,1999,0.8283081941990718,2.775785023729258
Australia,2000,0.8102659913185892,2.685980165989831
Australia,2001,0.8378509399379397,2.0686602565221146
Australia,2002,0.8270358518917763,2.372842703638672
Australia,2003,0.8378840278654859,2.5060093708539224
Australia,2004,0.8442316485944137,2.179910467235095
Australia,2005,0.8222966261805081,2.5334438177216856
Austria,1950,0.6566946236532017,2.7681820798279317
Austria,1951,0.6764921659956293,3.9144735912934476
Austria,1952,0.6542092174943296,3.4999875796954494
Austria,1953,0.6611707091053406,3.00696552538223
Austria,1954,0.6783290195802478,2.3560360795931286
Austria,1955,0.6757425833605026,3.7886034919607963
Austria,1956,0.6993185851055119,3.4623698481111083
Austria,1957,0.6567070120009819,3.564856749434865
Austria,1958,0.6833933246207606,3.6776049182056645
Austria,1959,0.689252055692677,3.642985834371471
Austria,1960,0.6712765848043802,3.474941597298142
Austria,1961,0.6966319846806622,3.1476320772092046
Austria,1962,0.7022843326309418,3.049100964147647
Austria,1963,0.7178484488741304,3.3006772893248777
Austria,1964,0.7423475440811828,3.557243155738357
Austria,1965,0.7267053363990884,3.03715397044978
Austria,1966,0.7195920556823184,3.7196496747372843
Austria,1967,0.7388218218689203,3.1613257491689724
Austria,1968,0.7599880091725828,3.0433555603308813
Austria,1969,0.7341407725208482,4.013828897905403
Austria,1970,0.7396095114153084,3.676788306668758
Austria,1971,0.7660950262160674,3.535875108794204
Austria,1972,0.7588052789215505,2.5712856368962527
Austria,1973,0.7762169695589585,3.6866983917425147
Austria,1974,0.7706430170072807,2.7943135572613205
Austria,1975,0.7856839639050178,2.6492697769419986
Austria,1976,0.763913886413979,1.9887395361134594
Austria,1977,0.7835109597684402,2.886738509750276
Austria,1978,0.7847564273797889,2.306772769300071
Austria,1979,0.7738764954301187,2.975138510246552
Austria,1980,0.7728353757749178,2.3431573387226363
Austria,1981,0.8107220631503892,3.329081755187725
Austria,1982,0.7992963448323365,2.8880230096253077
Austria,1983,0.7933286103435194,3.624484290599953
Austria,1984,0.8113004996876441,2.179503563429657
